,first_loan_local_disbursement_month,months_since_first_loan_disbursed,count_borrowers,count_loans,total_amount,total_interest_assessed,total_rollover_charged,total_rollover_reversed,default_rate_amount_7d,default_rate_amount_30d,default_rate_amount_51d,default_rate_amount_365d
1100,2018-08,41,809,908,8895500.0,1578855.0,46127.0,274.0,0.06371892582061713,0.044406557076417955,0.04182020440798165,
1101,2018-08,40,773,840,8319000.0,1480845.0,37350.0,113.0,0.049520825550942324,0.03439514051239875,0.03277605930041472,
1102,2018-08,46,693,723,6662500.0,1234137.0,0.0,1.0,,,,
1103,2018-08,23,670,756,5021000.0,766085.0,33860.0,2997.0,0.07595680208553968,0.045653159349567964,0.03544987288679415,0.023308172640084213
1104,2018-08,19,500,503,4095000.0,628325.0,128405.0,8959.0,0.3609542490047303,0.31349394085003657,0.2788274981723817,0.23191447256109302
1105,2018-08,22,420,455,2786000.0,429025.0,31311.0,2822.0,0.11535415997777898,0.06326851797376007,0.04297689873340148,0.037565908327675
1106,2018-08,21,81,87,471500.0,72010.0,4005.0,0.0,0.0921050210667697,0.07748098225619389,0.07291489730874953,0.04572477466370784
1107,2018-08,20,43,45,232500.0,35320.0,1198.0,0.0,0.05936823239489209,0.023076522760558774,0.011835639250905144,0.011835639250905144
1108,2018-08,47,13,14,153500.0,23524.0,0.0,0.0,,,,
1109,2018-09,0,35050,53000,84862500.0,12117095.0,1727984.0,460.0,0.2233612053091085,0.1750857242932247,0.1645324245543709,0.158964322876676
1110,2018-09,1,19735,23411,62216500.0,8865835.0,958077.0,0.0,0.16900845271205686,0.1160783105376953,0.10880414608308475,0.1038026974106759
1111,2018-09,2,15805,17779,59655500.0,8466505.0,938904.0,322.0,0.17238577593325413,0.11285356796047297,0.10353620866525537,0.09876456671480656
1112,2018-09,3,13699,15371,59389000.0,8467250.0,954218.0,391.0,0.17622829537991663,0.10921598835940376,0.09933545745307786,0.09461713097129683
1113,2018-09,4,12244,13729,60530500.0,8657615.0,906087.0,598.0,0.16404741591166797,0.10474397417730062,0.09627683737870002,0.09093378144903866
1114,2018-09,5,10576,11346,54602500.0,7822555.0,877871.0,89.0,0.17743268496313974,0.11392132174111509,0.1037647927996251,0.09751511328244132
1115,2018-09,6,10051,11075,58727500.0,8530065.0,1030933.0,0.0,0.19329639809214127,0.10930431829076258,0.09919440922476742,0.09243784469091844
1116,2018-09,7,8641,9324,53172000.0,7725580.0,828671.0,0.0,0.17086414396528188,0.0897776701196384,0.07865841390561691,0.07487161337564467
1117,2018-09,8,8308,9070,54168000.0,7862960.0,908321.0,0.0,0.18406796812486445,0.09313583471899033,0.08314040426108649,0.07926314914296817
1118,2018-09,9,7589,8182,50597000.0,7401010.0,906944.0,0.0,0.1960910683910727,0.09756019689328817,0.08666690237363994,0.08304179588752662
1119,2018-09,10,6998,7608,49030000.0,7183600.0,915076.0,0.0,0.20712327149426005,0.10781802154463642,0.09426777757328504,0.0909542221866519
1120,2018-09,11,6507,7115,47321500.0,6917685.0,866061.0,920.0,0.20106288697223768,0.11492957481701255,0.10137013584934036,0.09736288622795176
1121,2018-09,12,5789,6200,42649500.0,6266285.0,720950.0,0.0,0.18646999123084707,0.10374590512450103,0.09365015648188786,0.08737147513251006
1122,2018-09,13,5397,5833,41243500.0,6041865.0,603548.0,4245.0,0.1608904812477801,0.08681696352976674,0.07926546755940872,0.07514572061120683
1123,2018-09,14,4799,5181,37583500.0,5510190.0,601775.0,96.0,0.17756152948390064,0.08466945025072968,0.07298604099990696,0.06905730268122784
1124,2018-09,15,4134,4531,34235000.0,5023025.0,447641.0,5734.0,0.14481247184156734,0.06909116081965903,0.06194331655521687,0.05663392713201868
1125,2018-09,16,3809,4129,31781500.0,4737665.0,526975.0,79786.0,0.17422711943288544,0.1236895689637064,0.11639225563200326,0.09971541617651603
1126,2018-09,17,3176,3376,27288500.0,4226035.0,927578.0,56971.0,0.3716466284615655,0.3023303697127969,0.2694245531885117,0.21812858973755517
1127,2018-09,26,1608,1781,14206500.0,2150820.0,92460.0,5287.0,0.07046963799119864,0.03660247412004953,0.029668139650705184,0.026583758550475827
1128,2018-09,28,1608,1820,15066500.0,2289110.0,78597.0,1624.0,0.056538346672866016,0.0371783237150004,0.03390812718985943,0.0304926600102977
1129,2018-09,27,1578,1758,14708500.0,2226230.0,95747.0,2952.0,0.0705228786312163,0.042244012748390306,0.03628072698687258,0.033595922394829135
1130,2018-09,29,1538,1662,13993500.0,2132350.0,88475.0,2846.0,0.07036582654529218,0.045422410626110694,0.03842871056972606,0.03452685918395452
1131,2018-09,32,1499,1672,14392000.0,2191150.0,57722.0,0.0,0.04351591070997362,0.02411900704803963,0.022424549222755642,0.02180647772139374
1132,2018-09,33,1494,1652,14319500.0,2183790.0,89299.0,2427.0,0.06680037832188948,0.04940933628366784,0.042841936736226535,0.001545542077071447
1133,2018-09,34,1488,1660,14755500.0,2229760.0,67022.0,928.0,0.05130006655550565,0.033435987758770144,0.027225806209813366,
1134,2018-09,30,1470,1618,13967500.0,2130040.0,67544.0,5572.0,0.05464273394827813,0.030197913863533533,0.027159148641329057,0.02499331924421061
1135,2018-09,42,1460,1602,14162000.0,2596403.0,63283.0,1128.0,0.07907487074530868,0.04839305065198301,0.03350547602196214,
1136,2018-09,35,1445,1605,14570500.0,2228490.0,75658.0,0.0,0.05824210252846312,0.04386294766280407,0.03941799267445744,
1137,2018-09,31,1399,1538,13191000.0,2006020.0,52371.0,1992.0,0.04375825527647701,0.033404667366189425,0.029039740505131726,0.02615263271893886
1138,2018-09,37,1369,1503,14190000.0,2289335.0,69581.0,742.0,0.05665911450986785,0.0373342169943905,0.03660184969049922,
1139,2018-09,44,1359,1463,13585500.0,2510745.0,12688.0,30.0,0.06114583978448009,0.03319134172433068,,
1140,2018-09,36,1359,1494,13789000.0,2093900.0,42859.0,0.0,0.03702020049595839,0.019565221344409106,0.01778217235468483,
1141,2018-09,43,1312,1419,12957000.0,2336995.0,45537.0,125.0,0.07701979291037502,0.043155945734742296,0.0512920249306219,
1142,2018-09,25,1292,1429,10490500.0,1581510.0,63871.0,4760.0,0.06268877175646853,0.03739304634916131,0.0273045516972555,0.023409125300331173
1143,2018-09,38,1185,1298,12377000.0,2212925.0,57624.0,4401.0,0.054106152546068195,0.03185974028913777,0.028726034053705156,
1144,2018-09,41,1144,1236,11274000.0,2011773.0,43630.0,307.0,0.05373052344439915,0.04029545264025007,0.0350267865799028,
1145,2018-09,24,1072,1182,8726000.0,1321195.0,80802.0,7542.0,0.09048081267137534,0.053339436263216265,0.04326239267621305,0.03469239076324857
1146,2018-09,40,1058,1164,11161500.0,2024400.0,52143.0,466.0,0.049704798795501014,0.02920154366140722,0.025215005939577935,
1147,2018-09,23,1027,1131,8547500.0,1300040.0,50774.0,6697.0,0.057942021763714,0.03706774560423523,0.03136339023855102,0.0239497870387517
1148,2018-09,39,972,1058,10376000.0,1876440.0,42175.0,354.0,0.046785718361338303,0.032041913366438066,0.027949617301657174,
1149,2018-09,45,862,901,8407500.0,1520995.0,165.0,0.0,0.031359878361683934,,,
1150,2018-09,22,814,917,6346500.0,966285.0,38573.0,2680.0,0.07090937402678293,0.045705007932791905,0.040500011789553106,0.03336380545358885
1151,2018-09,18,555,555,4497000.0,703705.0,138152.0,6404.0,0.3447350883455326,0.275865540563679,0.24302448868327559,0.19766263955385419
1152,2018-09,21,534,569,3579000.0,542830.0,38072.0,6272.0,0.12505983556968525,0.0811854482126472,0.06865055615235331,0.052183180964326024
1153,2018-09,20,124,141,870500.0,128720.0,7981.0,186.0,0.09769403025397086,0.08031663987625112,0.06357618787113992,0.03073964382481749
1154,2018-09,19,51,54,396000.0,46535.0,4269.0,762.0,0.12721110721991888,0.04081107451036557,0.04081107451036557,0.023960310071968204
1155,2018-09,46,22,22,194500.0,35688.0,0.0,0.0,,,,
1156,2018-10,0,53443,83088,137101500.0,19431765.0,2538052.0,181.0,0.20333534599112907,0.15700862353259343,0.1492338755624956,0.1452611178263601
1157,2018-10,1,29232,34010,97199000.0,13637660.0,1536792.0,196.0,0.17330268563218187,0.12002829574069357,0.11225465504602333,0.10898682203963456
1158,2018-10,2,24379,27702,97353000.0,13797450.0,1592039.0,276.0,0.17933727784629902,0.12094507474141855,0.1123568344160928,0.10910284662165236
1159,2018-10,3,21377,24028,93807000.0,13326170.0,1452618.0,0.0,0.1701607945286779,0.11432843371184905,0.10569573908158485,0.10049198891595092
1160,2018-10,4,18028,19570,87727500.0,12494590.0,1412787.0,0.0,0.17806238048769374,0.11800595425300969,0.10793891188252623,0.10107000825005281
1161,2018-10,5,17097,19056,94283000.0,13638030.0,1617148.0,1012.0,0.18869586892235454,0.111870201090984,0.10326812264487364,0.09806212040517964
1162,2018-10,6,14746,15989,86389500.0,12518045.0,1429476.0,0.0,0.18126215024355913,0.10187253815319074,0.09158951410367266,0.08657288927106165
1163,2018-10,7,13662,14966,85751000.0,12441110.0,1500459.0,230.0,0.19185029436107284,0.10677289161383902,0.09490567047065053,0.09170692601570044
1164,2018-10,8,12325,13342,79634000.0,11598775.0,1377202.0,0.0,0.189458762163086,0.10316546228441026,0.09312946343094852,0.08908033051158101
1165,2018-10,9,11551,12655,78449500.0,11456785.0,1457266.0,920.0,0.2062593335308827,0.11116453869005158,0.09959837265957405,0.09622395259133482
1166,2018-10,10,10364,11288,72559000.0,10564050.0,1269440.0,0.0,0.1917651430108384,0.11594575192900784,0.10311508084501032,0.09780937225831456
1167,2018-10,11,9473,10202,68087500.0,9975545.0,1157941.0,2162.0,0.18762110701667042,0.1064070028742745,0.09490748133097426,0.09022534828325755
1168,2018-10,12,8594,9348,64385500.0,9367885.0,931742.0,11154.0,0.1577510763612796,0.08360015241053283,0.07584451185307618,0.07148277296543065
1169,2018-10,13,7708,8336,59504000.0,8670955.0,904142.0,5923.0,0.16732166808465201,0.08270735149902769,0.07256038550138537,0.06857694494403056
1170,2018-10,14,6673,7235,53556000.0,7837735.0,695731.0,16135.0,0.14097910234314165,0.0722901548091053,0.06400337178540168,0.05965695760587744
1171,2018-10,15,6197,6798,50932000.0,7546530.0,803128.0,129055.0,0.1668314084887026,0.12545737418432681,0.11761861318719195,0.10191148077466956
1172,2018-10,16,5114,5422,42848000.0,6606900.0,1428998.0,97133.0,0.36432580138517373,0.29573933219950244,0.2693314874286126,0.22498071545056375
1173,2018-10,27,2472,2765,22114000.0,3348345.0,100471.0,1535.0,0.04939793364906234,0.03027000493295972,0.026025702885543282,0.02341524642208366
1174,2018-10,25,2419,2626,20327000.0,3074775.0,153028.0,2902.0,0.08216974292904966,0.04623153023613626,0.035681226778448545,0.029454958611055602
1175,2018-10,26,2406,2698,21522000.0,3272385.0,148547.0,7040.0,0.07360617736977189,0.04478982250924034,0.038023782541318676,0.03324875787299684
1176,2018-10,28,2390,2609,21348000.0,3217390.0,143962.0,7482.0,0.07337660886255637,0.04621094924753556,0.04174241520768917,0.03463946959865557
1177,2018-10,31,2301,2565,21640000.0,3262335.0,112699.0,2606.0,0.056130346444532804,0.037241677855526505,0.03329004231193695,0.0243327308301921
1178,2018-10,32,2283,2535,21574000.0,3265675.0,115544.0,4327.0,0.058286864530197234,0.03882925114698388,0.033093852658904514,0.017286413930709232
1179,2018-10,29,2261,2519,20870500.0,3163420.0,109145.0,5023.0,0.058878648744104874,0.038481577998780256,0.03311909414440227,0.02935403507732601
1180,2018-10,33,2230,2524,22200500.0,3361480.0,127873.0,6629.0,0.06302687036929958,0.04308360784000301,0.041184000259981646,
1181,2018-10,30,2228,2462,20572000.0,3099340.0,87086.0,1194.0,0.04698419887023946,0.03197870383043861,0.027891488373652296,0.023978872642358318
1182,2018-10,41,2141,2336,20138000.0,3687762.0,79053.0,123.0,0.0684371199671168,0.047441910020757226,0.033917531922713476,
1183,2018-10,43,2120,2284,20419000.0,3754842.0,19551.0,17.0,0.058165616572859076,0.006796320230313058,,
1184,2018-10,35,2092,2320,20800000.0,3162720.0,106936.0,24.0,0.0573247223706376,0.038652476119339946,0.035771541290232,
1185,2018-10,34,2091,2324,20666500.0,3124880.0,94892.0,2227.0,0.052844205058118154,0.03850603679351188,0.03344201293553154,
1186,2018-10,42,2089,2233,19943000.0,3605142.0,69860.0,23.0,0.07735103487341444,0.03607364389958276,0.026408115560294064,
1187,2018-10,24,2084,2325,16326000.0,2457600.0,104519.0,5207.0,0.06644101283588634,0.03581649889633743,0.03121801759821555,0.025315257069284586
1188,2018-10,36,2081,2338,21374500.0,3363055.0,68086.0,1480.0,0.0351819318042217,0.021488114838396483,0.020214566544845266,
1189,2018-10,37,1846,2027,19167500.0,3421915.0,100670.0,1536.0,0.058348201130962105,0.03806933528869238,0.03266754677278408,
1190,2018-10,40,1831,1969,17609000.0,3153394.0,98708.0,1331.0,0.07889409754603983,0.05296102762471877,0.04710093693502294,
1191,2018-10,23,1702,1869,13217000.0,2002235.0,130935.0,8562.0,0.1012590054982405,0.06547267055560943,0.05210367823976602,0.04251566190985748
1192,2018-10,22,1642,1805,12872000.0,1955090.0,102437.0,8999.0,0.08153812614221688,0.05833990373720292,0.050178846695085724,0.04283070153449366
1193,2018-10,39,1604,1780,16768500.0,3024850.0,66708.0,1326.0,0.042657979360837414,0.023147812446037398,0.021464304754387854,
1194,2018-10,38,1479,1614,15236000.0,2693830.0,65079.0,346.0,0.047632508715828074,0.03083871604358351,0.025663069460053835,
1195,2018-10,44,1255,1307,11864500.0,2178475.0,0.0,0.0,,,,
1196,2018-10,21,1235,1356,9167000.0,1402435.0,63082.0,5188.0,0.07332070126992392,0.039957852419836314,0.031372503148844426,0.024615268007029324
1197,2018-10,17,880,887,7169000.0,1127530.0,238298.0,8441.0,0.3673849536684825,0.29485934643622497,0.25338165337666346,0.2122047753172207
1198,2018-10,20,834,892,5354500.0,814100.0,62844.0,7693.0,0.12978762859999354,0.07991167659317983,0.06073638864750663,0.04911920116549923
1199,2018-10,19,171,183,903500.0,136010.0,7571.0,1543.0,0.10560293962448791,0.03914729383615857,0.035886240702694826,0.035886240702694826
1200,2018-10,18,73,75,454000.0,60495.0,2971.0,0.0,0.09331117654490151,0.06979898973112317,0.06979898973112317,0.038694766621705706
1201,2018-10,45,37,37,344000.0,65391.0,0.0,0.0,,,,
1202,2018-10,-8,1,1,2500.0,375.0,230.0,230.0,1.0,1.0,1.0,1.0
1203,2018-11,0,62870,93799,154427500.0,21639515.0,2865196.0,955.0,0.20387512686174708,0.15819316295014788,0.1506826953100578,0.14710946387201593
1204,2018-11,1,34977,41530,115317500.0,16239805.0,1864709.0,0.0,0.17734901195317088,0.12440795601593356,0.11690999981031998,0.11404060622191246
1205,2018-11,2,29306,33791,114988500.0,16268985.0,1794044.0,317.0,0.17101619153191014,0.11892564961690247,0.1112263354757866,0.10663628314470219
1206,2018-11,3,24060,26233,101985500.0,14470985.0,1704173.0,1361.0,0.1842912957878686,0.13117785768078447,0.12085321160155645,0.11391127581350846
1207,2018-11,4,22361,25066,112053000.0,16098730.0,1911190.0,322.0,0.1879515992533765,0.11909547518471858,0.11054609288156683,0.10408839643926879
1208,2018-11,5,19072,20802,103446500.0,14948595.0,1593973.0,828.0,0.16870356109595186,0.09976080243878717,0.09096576223665086,0.0868488739437345
1209,2018-11,6,17948,19847,106861000.0,15493750.0,1725508.0,184.0,0.17670208674180124,0.09898213622347561,0.08893984569245496,0.08534359694689102
1210,2018-11,7,16049,17435,99186000.0,14413520.0,1730534.0,0.0,0.19076159660945763,0.10598720092565896,0.09597702754787993,0.09235310091049936
1211,2018-11,8,14797,16189,96094000.0,14007380.0,1748278.0,1088.0,0.201076500308067,0.10808552839933436,0.09708472892540852,0.09217474831585225
1212,2018-11,9,13358,14665,90993500.0,13255925.0,1534702.0,1380.0,0.1841583944779949,0.11356563672665315,0.10149154245573513,0.09635253366219773
1213,2018-11,10,11887,12931,83483000.0,12184150.0,1399975.0,736.0,0.18490395284319713,0.10977692163078832,0.0976895877703752,0.09387235857321878
1214,2018-11,11,11014,12082,80961500.0,11818525.0,1132745.0,7154.0,0.15456952203252686,0.08574619830721637,0.07696004494383459,0.07296735267190917
1215,2018-11,12,9766,10560,73254500.0,10691055.0,1041141.0,4506.0,0.15579312568349676,0.08124963464869843,0.071675300802375,0.0669832774846032
1216,2018-11,13,8415,9207,66867000.0,9782130.0,870683.0,14873.0,0.1420860419753629,0.07610098396310636,0.06946959198105372,0.06499686464221373
1217,2018-11,14,7888,8656,63630000.0,9423160.0,871768.0,135865.0,0.1439030916376235,0.1037227242482218,0.09825711299174254,0.0865846008821866
1218,2018-11,15,6741,7161,56165000.0,8697850.0,1922156.0,133377.0,0.3715570342037377,0.3036565863927167,0.2768858107778699,0.2317891932578138
1219,2018-11,26,3145,3560,28676000.0,4359690.0,148359.0,5011.0,0.056260757997754325,0.03823421652955776,0.034099437821372106,0.030330382471024032
1220,2018-11,24,3059,3389,25918500.0,3939860.0,162520.0,4507.0,0.06688930537926088,0.04321067345258828,0.03541931040448773,0.02992207785638176
1221,2018-11,25,3047,3382,27056000.0,4114455.0,174092.0,5302.0,0.06987432809664353,0.044010803660458044,0.03711494164131079,0.03312634824901725
1222,2018-11,27,3023,3286,26846500.0,4061825.0,185482.0,4525.0,0.07536976033907059,0.04648812174712021,0.04137375528815045,0.03702647299177378
1223,2018-11,31,2854,3170,27334500.0,4149490.0,155524.0,3830.0,0.061624126191866524,0.04355642717989178,0.03630013810174764,0.016586939455492316
1224,2018-11,30,2853,3244,27551500.0,4161870.0,137321.0,2374.0,0.0527168120052058,0.03714181866589732,0.0343357472954813,0.031214077298127474
1225,2018-11,28,2847,3138,26553000.0,4034275.0,144576.0,4062.0,0.06005383823095586,0.03631425672733292,0.030911398236901533,0.028693344185573302
1226,2018-11,29,2816,3120,26530000.0,4026615.0,125065.0,2459.0,0.05181231220901436,0.03483801630512614,0.030565500523358453,0.028145205500026284
1227,2018-11,32,2788,3128,27011500.0,4086305.0,146125.0,2714.0,0.058827635666799015,0.039039844043367446,0.03695887482203378,
1228,2018-11,40,2705,2957,25479500.0,4611809.0,95404.0,146.0,0.06444278967893084,0.04486159735651021,0.034909243836641214,
1229,2018-11,33,2673,3006,26628500.0,4039215.0,128768.0,5319.0,0.05323644979884527,0.03263850337392536,0.027733567026785918,
1230,2018-11,35,2653,2971,26887000.0,4202945.0,119179.0,2671.0,0.0525823705703752,0.03437999936259027,0.03266014891239071,
1231,2018-11,34,2630,2928,26246500.0,4007885.0,112868.0,2358.0,0.051132568451275576,0.03061415319122097,0.029456387404182844,
1232,2018-11,42,2607,2796,24915500.0,4560774.0,16777.0,2.0,0.04299834721720299,0.00429255795572657,,
1233,2018-11,41,2603,2802,24875500.0,4455059.0,75818.0,146.0,0.06447557439769566,0.028008960127045415,0.01674327774960319,
1234,2018-11,23,2598,2930,20333000.0,3075145.0,146573.0,4220.0,0.07583630941651134,0.0434624686968149,0.03629418581609007,0.03165808360527422
1235,2018-11,36,2299,2537,23331500.0,4058585.0,141749.0,4347.0,0.0683870457268944,0.03624222016629237,0.031802891972613115,
1236,2018-11,39,2207,2389,21552000.0,3807892.0,94626.0,920.0,0.06283813002775748,0.04331664362866661,0.03927788458699152,
1237,2018-11,22,2061,2256,16016000.0,2436160.0,161682.0,12872.0,0.09997249459908712,0.06139939679932452,0.050963322689083386,0.04080364208921225
1238,2018-11,38,2036,2257,21090500.0,3797905.0,100352.0,578.0,0.05385761141607653,0.03786854789110434,0.03095460079426568,
1239,2018-11,21,1971,2184,15623500.0,2379935.0,94643.0,5657.0,0.06061262119957292,0.03940719493801102,0.0326501321340849,0.028531407258459998
1240,2018-11,37,1888,2083,19809500.0,3418170.0,61004.0,0.0,0.034786499017296524,0.02428256061173556,0.02195383058521106,
1241,2018-11,43,1767,1846,16759000.0,3060351.0,0.0,12.0,,,,
1242,2018-11,20,1542,1718,11485500.0,1752015.0,82374.0,10053.0,0.08481539938918682,0.05465854020817793,0.04996417256581557,0.04252394004901595
1243,2018-11,16,1291,1303,10323000.0,1612695.0,342386.0,12426.0,0.3760847372601969,0.3073315859768748,0.2781213390104477,0.22808611830927042
1244,2018-11,19,971,1039,6209500.0,945405.0,65464.0,8399.0,0.1160073959936648,0.0646411498586656,0.05286845437789241,0.04017413543480405
1245,2018-11,18,222,247,1401500.0,213785.0,10472.0,152.0,0.08125067712508938,0.05508941373157243,0.044172653108674916,0.042284302020535666
1246,2018-11,17,91,95,621500.0,83665.0,4967.0,0.0,0.12230833043811198,0.0768799671065601,0.05360522224975781,0.024739801377697424
1247,2018-11,44,21,21,213000.0,38927.0,0.0,0.0,,,,
1248,2018-11,-10,1,1,5000.0,750.0,460.0,460.0,1.0,1.0,1.0,1.0
1249,2018-12,0,51809,79290,129256500.0,18183290.0,2642298.0,1607.0,0.223693935171666,0.17314968327311792,0.16536151512518948,0.16200652356338716
1250,2018-12,1,28135,33192,89912500.0,12631335.0,1457276.0,0.0,0.1780930886955299,0.12960066354505975,0.12204107792574982,0.11724288866813153
1251,2018-12,2,22110,24472,81389000.0,11508200.0,1391150.0,0.0,0.18865063117287936,0.13780330284662773,0.1290116084483849,0.12361193705525284
1252,2018-12,3,20160,22743,87098000.0,12512795.0,1613137.0,138.0,0.203301132965016,0.13588203918913194,0.12635664171191968,0.12025426935152214
1253,2018-12,4,16745,18363,81315500.0,11744325.0,1325480.0,674.0,0.17863733404569032,0.1080346825432262,0.09991916912149214,0.09583985009449866
1254,2018-12,5,15339,17018,83313000.0,12059790.0,1433863.0,0.0,0.18843687362793754,0.11204939602653136,0.10108941582764978,0.09693379171232994
1255,2018-12,6,13475,14689,77867500.0,11261165.0,1401496.0,0.0,0.19782881838168104,0.11607495004762446,0.10399106474086346,0.10054985286342526
1256,2018-12,7,12364,13566,75692500.0,10960475.0,1454433.0,0.0,0.21402287175311488,0.12481235403043521,0.11345410365493898,0.10944492294515387
1257,2018-12,8,10973,12073,70550500.0,10222015.0,1260806.0,0.0,0.1962403150289278,0.12228565356866666,0.11151127943187296,0.1069420291541573
1258,2018-12,9,9488,10329,63955500.0,9293565.0,1110133.0,3763.0,0.19085961732292048,0.11654075757556807,0.1047334645079961,0.10074811588990348
1259,2018-12,10,8684,9490,61594500.0,8980175.0,861101.0,6744.0,0.15380882373587532,0.09050994751654817,0.08088896807597837,0.07654501900003437
1260,2018-12,11,7742,8450,57866000.0,8422070.0,879455.0,7656.0,0.1669261941772616,0.09138295627239502,0.08085169134935373,0.07545876290693473
1261,2018-12,12,6630,7247,51736000.0,7549670.0,663488.0,16818.0,0.13730134117800008,0.07654354479126943,0.0697917895786799,0.0658204489373483
1262,2018-12,13,6069,6691,49186000.0,7270190.0,711417.0,107339.0,0.15079372787075382,0.11379157462919855,0.10611612623094689,0.09267343367905938
1263,2018-12,14,4965,5281,41352500.0,6376250.0,1410330.0,78680.0,0.3732110839270296,0.30735138089514585,0.28030256018084,0.2371136036608449
1264,2018-12,25,2460,2806,22444000.0,3413840.0,122006.0,6894.0,0.059217887057758524,0.041755389924720825,0.03628943822890558,0.03205786653233705
1265,2018-12,23,2400,2632,20379000.0,3093570.0,126849.0,3970.0,0.06828786704034902,0.04575213855470257,0.03872473105691866,0.03455774547602644
1266,2018-12,24,2365,2666,21213000.0,3237410.0,125754.0,3922.0,0.06474232784240035,0.03919692394271503,0.03402078647101068,0.030175610068503483
1267,2018-12,26,2283,2477,20248500.0,3087920.0,142209.0,7003.0,0.07503237363583533,0.048791857353895206,0.04401549186756062,0.040263903330940425
1268,2018-12,27,2219,2505,20795000.0,3166360.0,98147.0,5680.0,0.051655475949335436,0.03350209135396735,0.028576365453661972,0.02646697448621223
1269,2018-12,29,2181,2427,20537500.0,3121000.0,116295.0,1868.0,0.06192412438879434,0.03656307889973533,0.03285873617111622,0.030207083992211458
1270,2018-12,30,2176,2399,20414000.0,3108515.0,112480.0,2449.0,0.06101507975238478,0.042188121533014246,0.03691042501301793,0.031069866752325606
1271,2018-12,31,2171,2409,20778000.0,3170155.0,123321.0,2429.0,0.06425225186923747,0.0434218564154977,0.039651897516463364,
1272,2018-12,28,2127,2331,19944500.0,3032810.0,98688.0,4970.0,0.05425896291610164,0.04044839658919421,0.035901929399696074,0.03181494510379844
1273,2018-12,32,2026,2257,19987000.0,3051845.0,110500.0,3134.0,0.06104002359798637,0.04653593457370434,0.0421841990212684,
1274,2018-12,39,1977,2166,18369000.0,3369852.0,68345.0,290.0,0.062261142313203434,0.03327244208927634,0.022138114642957438,
1275,2018-12,22,1976,2205,15328000.0,2325280.0,87293.0,2907.0,0.05793031553606741,0.03628320611275637,0.029108163384877175,0.022158052993027966
1276,2018-12,33,1973,2172,19213000.0,2941940.0,92746.0,3302.0,0.05383348072982449,0.03590511662028344,0.03265982638699063,
1277,2018-12,41,1928,2082,18825000.0,3467176.0,16566.0,779.0,0.05510298264289181,0.047469211954390196,,
1278,2018-12,34,1928,2138,19405500.0,3088420.0,88804.0,2572.0,0.053189065301566335,0.03717713097246577,0.033494201169192425,
1279,2018-12,40,1899,2040,17668000.0,3211231.0,45194.0,496.0,0.0545250376029999,0.03332265071823316,0.03625397747480202,
1280,2018-12,35,1701,1833,17247000.0,3106325.0,96031.0,3316.0,0.05966841038965473,0.04209043753401645,0.03539294142025156,
1281,2018-12,21,1645,1798,12687500.0,1928065.0,120960.0,9729.0,0.09676400542539046,0.06213437979663374,0.04991241088158812,0.039797716187688514
1282,2018-12,38,1643,1757,15578000.0,2828838.0,70763.0,224.0,0.06721516915619057,0.04406012135844836,0.040106713628171184,
1283,2018-12,20,1612,1780,12734000.0,1936745.0,96888.0,8887.0,0.07726155433290283,0.05958059779601121,0.05236761997224934,0.044656520170251686
1284,2018-12,37,1463,1609,15234000.0,2765900.0,80349.0,707.0,0.057918241634545904,0.04080362252355945,0.03668454058405598,
1285,2018-12,36,1365,1481,14028000.0,2544435.0,65328.0,2345.0,0.050407212775838726,0.03629551698448989,0.03176905937977629,
1286,2018-12,42,1216,1261,11252500.0,2135278.0,0.0,0.0,,,,
1287,2018-12,19,1206,1344,9159500.0,1398440.0,71538.0,11321.0,0.08529703245963616,0.061100633770839775,0.05123393032007551,0.04055448803517992
1288,2018-12,15,893,901,6947500.0,1070765.0,229696.0,10813.0,0.37197758984331947,0.3121810323497492,0.27722316493419874,0.23907263992088118
1289,2018-12,18,784,826,5010000.0,769845.0,53823.0,9470.0,0.11905011462326716,0.07015592673267868,0.059223161998569265,0.0471281852318389
1290,2018-12,17,173,183,1035000.0,163585.0,9629.0,0.0,0.10042675321316386,0.060559635958530526,0.04693125555572109,0.037801654287922905
1291,2018-12,16,70,71,485000.0,67950.0,5656.0,650.0,0.1414956144316846,0.10762505236248805,0.10309234057636331,0.08122138169789098
1292,2018-12,43,21,21,175500.0,33492.0,0.0,0.0,,,,
1293,2019-01,0,63932,98631,164982000.0,23248360.0,3193474.0,2876.0,0.21232064700618042,0.16701688936661718,0.1600229498609413,0.15687222479167456
1294,2019-01,1,32893,37192,99593000.0,13996650.0,1623173.0,0.0,0.18030311465533583,0.13737463788675247,0.12946408046418392,0.12489836923976612
1295,2019-01,2,30240,34910,114235500.0,16299990.0,2037947.0,496.0,0.19626756199532427,0.13586421376114655,0.12821803458479403,0.12340191561948956
1296,2019-01,3,24806,27492,105893500.0,15197075.0,1690524.0,552.0,0.17545544885283298,0.11323305784997433,0.10537721214308923,0.10207467124381775
1297,2019-01,4,22104,24558,108240000.0,15572020.0,1747790.0,92.0,0.176685223795805,0.108656191416579,0.09921213752825306,0.09581715106263752
1298,2019-01,5,19520,21387,104652000.0,15123440.0,1765546.0,0.0,0.18518950264419382,0.11205349314013863,0.10218790833536512,0.09920783290568237
1299,2019-01,6,17663,19506,103224500.0,14945615.0,1828550.0,92.0,0.19647656083428044,0.12111368905645742,0.11266676175105782,0.10955761564260215
