,first_loan_local_disbursement_month,months_since_first_loan_disbursed,count_borrowers,count_loans,total_amount,total_interest_assessed,total_rollover_charged,total_rollover_reversed,default_rate_amount_7d,default_rate_amount_30d,default_rate_amount_51d,default_rate_amount_365d
1061,2018-07,7,15756,17993,226695000.0,26811650.0,3568428.0,0.0,0.17750386389140319,0.12812217978917625,0.1151949541955727,0.09738262416875576
1062,2018-07,8,14710,17259,230263000.0,27766780.0,4062333.0,368.0,0.19844334172324685,0.13734615080369958,0.1225290336607377,0.10137906853365804
1063,2018-07,9,12907,14845,207564000.0,26375210.0,3802530.0,6897.0,0.20569922464686577,0.1472807631439623,0.1305783636102309,0.10882094249076961
1064,2018-07,10,11527,13368,192882000.0,24511050.0,3386524.0,3458.0,0.1966741736262022,0.13453823422808944,0.11837402626775738,0.09595072377772547
1065,2018-07,11,10341,11812,173739000.0,21620530.0,3365750.0,6215.0,0.21775391544224545,0.13435751480447156,0.11514706938334657,0.09176727938244297
1066,2018-07,12,9143,10554,161978000.0,19772410.0,2803812.0,15135.0,0.19423220026844476,0.1235741806794299,0.10714096137642794,0.08580557109202283
1067,2018-07,13,7560,8806,142855000.0,17343300.0,2099363.0,4260.0,0.1650908894583957,0.10870702840237592,0.09494212839682317,0.07565255303940746
1068,2018-07,14,6364,7209,123129000.0,15058960.0,1611565.0,10720.0,0.14668352438229784,0.10217149879443439,0.08837786108357665,0.06811577507148182
1069,2018-07,15,5814,6672,115322000.0,14758100.0,1570008.0,27862.0,0.15234597759380566,0.09988160499365271,0.08620930093819316,0.06832589480848962
1070,2018-07,16,5118,5839,103581000.0,13407680.0,1374030.0,48722.0,0.1486827101562305,0.10105457200160423,0.08703778411291867,0.07142936318372568
1071,2018-07,17,4630,5308,97608000.0,12672660.0,1351043.0,67161.0,0.15472851722142394,0.10033119354991835,0.0855215565420515,0.07040982793212426
1072,2018-07,18,4077,4629,86109000.0,11057930.0,1056366.0,106407.0,0.13797785391325282,0.10177304577520999,0.09574522931912201,0.07411003597354339
1073,2018-07,19,3502,3900,73177000.0,9331620.0,1926213.0,422303.0,0.2957843520125372,0.2714853477592595,0.24989327568161354,0.18285969725314669
1074,2018-07,42,1792,2022,33937000.0,5096930.0,390435.0,0.0,0.1273439799681969,0.1026031237281818,0.0950664899739032,
1075,2018-07,41,1783,2036,35360000.0,5441460.0,475128.0,0.0,0.14802761959988686,0.11484033031024754,0.10945747259923713,
1076,2018-07,29,1728,1979,34545000.0,4406240.0,339962.0,46867.0,0.10949670015290096,0.07763990014620337,0.06629731776918804,0.05114022894215762
1077,2018-07,43,1711,1903,31705000.0,4864390.0,397864.0,0.0,0.13926502465586657,0.11202103353416513,0.09715739945513241,
1078,2018-07,28,1710,1948,33616000.0,4254440.0,383378.0,46857.0,0.1260416877898095,0.07849922326707363,0.07014243650137092,0.05542539570821402
1079,2018-07,44,1703,1919,32714000.0,5015440.0,416942.0,0.0,0.1387163180794626,0.10282468473324674,0.08965807223203368,
1080,2018-07,45,1698,1917,33705000.0,5079100.0,302223.0,0.0,0.11144792613838998,0.07201047678360192,0.05074602070994658,
1081,2018-07,30,1696,1945,33643000.0,4273820.0,320721.0,0.0,0.10691231490404522,0.061069460507410765,0.0529886846018681,0.04105904718088436
1082,2018-07,26,1692,1987,31364000.0,3946890.0,372842.0,51685.0,0.1333108616731697,0.09189058667107382,0.08375632997874238,0.06066062079529992
1083,2018-07,27,1670,1925,32950000.0,4163350.0,376863.0,45632.0,0.11999556616987615,0.08822521227073317,0.07800561175792733,0.05972657450625847
1084,2018-07,46,1656,1881,34340000.0,5227460.0,154246.0,0.0,0.12209435655789366,0.0658494421956076,0.9042618004583829,
1085,2018-07,25,1607,1914,23263000.0,3068380.0,327792.0,52054.0,0.1570871286385841,0.11718811231360987,0.10449274781369453,0.07716725737947275
1086,2018-07,34,1603,1826,33299000.0,4269450.0,284924.0,0.0,0.09464921291875188,0.0618103686080929,0.051312915989998674,0.04089069722745586
1087,2018-07,32,1598,1856,32818000.0,4173770.0,297618.0,0.0,0.10181784801640383,0.0715227613818709,0.0627298308033374,0.047707815539121054
1088,2018-07,31,1568,1725,30579000.0,3908640.0,335276.0,952.0,0.12278849953940514,0.07268303169321816,0.06476433613990362,0.046878890177107356
1089,2018-07,40,1544,1714,32097000.0,4489530.0,403466.0,0.0,0.13778226576830324,0.10530109276032362,0.09731566340261297,
1090,2018-07,33,1543,1725,31184000.0,4036250.0,298053.0,0.0,0.10847816654928641,0.06833445843400796,0.057720634907585534,0.046564115350632894
1091,2018-07,37,1526,1733,32192000.0,4220690.0,298490.0,0.0,0.1006729714208188,0.06196133500268133,0.052119417391377765,
1092,2018-07,36,1517,1686,31976000.0,4147140.0,276755.0,0.0,0.09607954413092806,0.053281142706592975,0.04291284356726853,
1093,2018-07,35,1503,1690,31455000.0,4042470.0,272429.0,0.0,0.09756605976226822,0.052866867152640135,0.04647839268584058,0.052251689083314554
1094,2018-07,39,1490,1693,32510000.0,4247910.0,312247.0,0.0,0.10619080355765602,0.062392695018799085,0.05484422415583511,
1095,2018-07,38,1437,1578,30394000.0,3978870.0,260780.0,0.0,0.09700210031141304,0.06027418421102021,0.05398197995302256,
1096,2018-07,47,1184,1289,23786000.0,3604540.0,2514.0,0.0,0.13085895353723495,,,
1097,2018-07,20,1164,1278,16348000.0,1929930.0,554068.0,130708.0,0.38284441891208787,0.33750555835870416,0.3128493853918209,0.20147466696486666
1098,2018-07,24,830,962,7305000.0,902990.0,69248.0,11128.0,0.10680946836651678,0.08115811095440291,0.07423563270743212,0.05179408880111941
